70.6860 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'item_nr': 4, 'condition': 'word', 'text': 'sagt', 'corr_ans': 'ralt', 'is_practice_trial': True, 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
70.6910 	EXP 	stimulus: height = 0.05
70.6910 	EXP 	stimulus: height = 0.05
70.6910 	EXP 	stimulus: height = 0.05
70.6910 	EXP 	stimulus: text = 'sagt'
70.9445 	EXP 	fix: autoDraw = True
71.4449 	EXP 	fix: autoDraw = False
71.6960 	INFO 	Keyboard events cleared
71.6958 	EXP 	stimulus: autoDraw = True
72.3665 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-0.00392157,  1.        , -1.        ]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Correct!', units='height', win=Window(...), wrapWidth=1)
72.3668 	DATA 	Keypress: lctrl
72.3669 	DATA 	Keypress: ralt
72.3800 	EXP 	fix: autoDraw = False
72.3800 	EXP 	stimulus: autoDraw = False
72.8978 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'item_nr': 4, 'condition': 'pseudoword', 'text': 'segt', 'corr_ans': 'lalt', 'is_practice_trial': True, 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
72.9029 	EXP 	stimulus: height = 0.05
72.9029 	EXP 	stimulus: height = 0.05
72.9029 	EXP 	stimulus: height = 0.05
72.9029 	EXP 	stimulus: text = 'segt'
73.1560 	EXP 	fix: autoDraw = True
73.6568 	EXP 	fix: autoDraw = False
73.9072 	INFO 	Keyboard events cleared
73.9069 	EXP 	stimulus: autoDraw = True
74.4774 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-0.00392157,  1.        , -1.        ]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Correct!', units='height', win=Window(...), wrapWidth=1)
74.4777 	DATA 	Keypress: lalt
74.4911 	EXP 	fix: autoDraw = False
74.4911 	EXP 	stimulus: autoDraw = False
75.0094 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'item_nr': 2, 'condition': 'pseudoword', 'text': 'sanzes', 'corr_ans': 'lalt', 'is_practice_trial': True, 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
75.0140 	EXP 	stimulus: height = 0.05
75.0140 	EXP 	stimulus: height = 0.05
75.0140 	EXP 	stimulus: height = 0.05
75.0140 	EXP 	stimulus: text = 'sanzes'
75.2673 	EXP 	fix: autoDraw = True
75.7686 	EXP 	fix: autoDraw = False
76.0189 	INFO 	Keyboard events cleared
76.0186 	EXP 	stimulus: autoDraw = True
76.4890 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-0.00392157,  1.        , -1.        ]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Correct!', units='height', win=Window(...), wrapWidth=1)
76.4892 	DATA 	Keypress: lalt
76.5030 	EXP 	fix: autoDraw = False
76.5030 	EXP 	stimulus: autoDraw = False
77.0211 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'item_nr': 3, 'condition': 'pseudoword', 'text': 'Torrerk', 'corr_ans': 'lalt', 'is_practice_trial': True, 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
77.0261 	EXP 	stimulus: height = 0.05
77.0261 	EXP 	stimulus: height = 0.05
77.0261 	EXP 	stimulus: height = 0.05
77.0261 	EXP 	stimulus: text = 'Torrerk'
77.1458 	DATA 	Keypress: lalt
77.3340 	EXP 	fix: autoDraw = True
77.8345 	EXP 	fix: autoDraw = False
78.0350 	INFO 	Keyboard events cleared
78.0346 	EXP 	stimulus: autoDraw = True
79.2844 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-0.00392157,  1.        , -1.        ]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Correct!', units='height', win=Window(...), wrapWidth=1)
79.2980 	EXP 	fix: autoDraw = False
79.2980 	EXP 	stimulus: autoDraw = False
79.8174 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'item_nr': 5, 'condition': 'pseudoword', 'text': 'tobreren', 'corr_ans': 'lalt', 'is_practice_trial': True, 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
79.8523 	EXP 	stimulus: height = 0.05
79.8523 	EXP 	stimulus: height = 0.05
79.8523 	EXP 	stimulus: height = 0.05
79.8523 	EXP 	stimulus: text = 'tobreren'
80.0700 	EXP 	fix: autoDraw = True
80.5863 	EXP 	fix: autoDraw = False
80.8213 	INFO 	Keyboard events cleared
80.8208 	EXP 	stimulus: autoDraw = True
82.4705 	EXP 	demo_experiment: status = STOPPED
82.4867 	EXP 	stimulus: autoDraw = False
82.4868 	EXP 	demo_experiment: status = STOPPED
82.4922 	INFO 	saved data to 'C:\\Users\\Jack\\Downloads\\demo_experiment\\data/414977_demo_experiment_2024-10-23_13h43.42.447.csv'
82.4942 	INFO 	saved data to C:\Users\Jack\Downloads\demo_experiment\data/414977_demo_experiment_2024-10-23_13h43.42.447.psydat
