word,kk_valence_mean,kk_valence_sd,kk_arousal_mean,kk_arousal_sd,kk_concreteness_mean,kk_concreteness_sd,number_of_letters,number_of_syllables,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,resp_scale.response,resp_scale.rt,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Kummer,3.296875,2.517745,5.109375,2.35107,7.920635,1.649062,6,2,0,12,12,53,96.63905279198661,,1.0,2.525835834094323,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Tripper,3.142857,2.663112,6.265625,2.463977,4.951613,3.091116,7,2,0,13,13,85,99.19086783297826,,2.0,4.2878750410163775,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Zimmer,5.375,0.967733,2.650794,2.041179,2.238095,1.729388,6,2,0,14,14,97,103.50680991692934,,3.0,5.789242667029612,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Mama,6.333333,2.429656,6.171875,2.250606,3.222222,2.660611,4,2,0,15,15,58,109.32461858296301,,3.0,4.673055041930638,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Bündel,5.03125,0.835117,2.741936,2.087712,3.174603,2.317811,6,2,0,16,16,15,114.02281641692389,,2.0,4.87178516597487,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Bohne,5.109375,1.009749,2.492064,1.974621,1.603175,1.085679,5,2,0,17,17,13,118.9193577079568,,5.0,2.6635145409964025,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Einfahrt,5.09375,0.830352,1.983871,1.583645,4.079365,2.62925,8,2,0,18,18,20,121.61801199999172,,4.0,2.154080625041388,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Urin,3.671875,1.782229,6.31746,2.220327,2.222222,1.72687,4,2,0,19,19,88,123.79058749997057,,4.0,2.4418894589180127,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Opfer,3.0,2.469165,6.428571,2.298066,4.968254,2.614897,5,2,0,20,20,61,126.26083658298012,,3.0,2.770233332994394,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Säufer,3.3125,2.46805,6.578125,2.266419,4.206349,2.634503,6,2,0,21,21,71,129.0563617500011,,2.0,2.6790968329878524,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Advent,6.301587,2.060652,4.079365,2.671846,5.306452,2.928597,6,2,0,22,22,1,131.77259800001048,,3.0,3.028016166994348,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Gunst,6.174603,1.631739,3.609375,2.272103,7.435484,1.770625,5,1,0,23,23,39,134.82328999997117,,1.0,3.0459282499505207,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Zelt,5.734375,1.555759,3.269841,2.208534,1.460318,0.839074,4,1,0,24,24,96,137.90183316695038,,5.0,4.606147375074215,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Geheul,3.59375,2.068039,5.31746,2.347445,6.142857,2.381766,6,2,0,25,25,30,142.52389116690028,,1.0,4.188803166965954,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Tango,6.25,2.130653,4.796875,2.495581,3.774194,2.418639,5,2,0,26,26,81,146.74032404192258,,2.0,2.312503291061148,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Zug,5.269841,1.050443,2.16129,1.601163,1.571429,1.102991,3,1,0,27,27,99,149.0862151249312,,5.0,3.4959009590093046,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Meer,6.451613,2.413605,5.428571,2.716225,2.253968,2.078835,4,1,0,28,28,59,152.6044263750082,,5.0,1.4869573750765994,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Härte,4.59375,1.874802,4.15625,2.324601,6.483871,2.494203,5,2,0,29,29,42,154.1081491250079,,2.0,3.7744135840330273,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Hölle,3.0,2.71003,6.555556,2.421528,6.774194,2.601509,5,2,0,30,30,46,157.90686579199973,,2.0,3.7760471659712493,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Freibad,6.079365,2.034395,3.703125,2.14313,2.333333,2.047816,7,1,0,31,31,26,161.70728333294392,,5.0,3.529709958937019,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Gebäck,6.0625,1.717094,3.234375,2.180303,2.0,1.305725,6,2,0,32,32,28,165.26847966690548,,4.0,4.641964375041425,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Infarkt,3.109375,2.539324,6.885246,2.129932,4.571429,2.849529,7,2,0,33,33,48,169.93785745790228,,2.0,4.967008541920222,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Faden,5.0625,0.61399,2.114754,1.761613,1.698413,1.041632,5,2,0,34,34,21,174.9341082079336,,2.0,3.5184193750610575,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Album,5.328125,1.2731,2.714286,1.852884,2.741936,2.126611,5,2,0,35,35,2,178.47202858293895,,3.0,7.290521208080463,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Handlung,5.112903,0.9427,3.0,1.909231,6.612903,2.397778,8,2,0,36,36,40,185.79157529200893,,2.0,2.464425125042908,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Kreide,5.046875,0.764898,2.21875,1.588338,1.451613,0.761307,6,2,0,37,37,52,188.2920383749297,,5.0,2.7278107079910114,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Mystik,5.730159,1.638315,4.90625,2.361858,7.887097,1.865167,6,2,0,38,38,60,191.04135758290067,,1.0,3.659770332975313,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Inhalt,5.140625,0.989904,2.131148,1.687952,6.571429,2.353544,6,2,0,39,39,49,194.73543858295307,,2.0,2.676512249978259,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Anzahl,5.126984,0.729385,2.33871,1.983072,6.770492,2.30502,6,2,0,40,40,5,197.42390324990265,,2.0,4.5399802919710055,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Tasche,5.09375,1.136952,2.412698,1.880588,1.596774,1.151758,6,2,0,41,41,83,201.99037583300378,,5.0,2.843395167030394,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Hast,3.84375,2.001735,5.539683,2.551568,7.412698,1.914587,4,1,0,42,42,43,204.85668949992396,,1.0,3.876395749975927,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Anreiz,6.112903,1.934203,4.84375,2.338218,7.285714,2.090135,6,2,0,43,43,4,208.75792733300477,,1.0,2.372976207989268,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Fluch,3.253968,2.257377,5.68254,2.428496,7.52381,1.82153,5,1,0,44,44,25,211.15425154194236,,2.0,2.164827417000197,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Schale,5.15873,0.936816,2.672131,1.989316,1.854839,1.597609,6,2,0,45,45,73,213.34712449996732,,5.0,4.923115374986082,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Würde,6.380952,2.253518,4.65625,2.405145,8.032258,1.792221,5,2,0,46,46,94,218.2922106249025,,2.0,2.0574470839928836,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Dach,5.171875,1.120582,2.42623,1.765021,1.580645,1.0643,4,1,0,47,47,17,220.37560141691938,,4.0,2.5150793340289965,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Stapel,4.96875,0.616409,1.918033,1.68617,2.984127,2.239615,6,2,0,48,48,77,222.91623058298137,,4.0,3.7389369580196217,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Dampf,5.015625,0.604013,2.40625,1.55041,3.322581,2.487834,5,1,0,49,49,18,226.67855020798743,,3.0,2.3582501660566777,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Reptil,4.75,1.414214,3.640625,2.228012,2.241936,1.585648,6,2,0,50,50,70,229.06186283298302,,3.0,2.6165361671010032,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Phobie,3.412698,2.460232,6.15625,2.365216,8.0,1.471032,6,2,0,51,51,67,231.69931204197928,,1.0,4.592328416998498,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Picknick,6.258065,2.209781,4.671875,2.26817,3.301587,2.387028,8,2,0,52,52,68,236.31383733300027,,4.0,4.211953459074721,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Irrsinn,3.9375,1.934441,5.539683,2.354306,7.419355,1.815673,7,2,0,53,53,50,240.5537305829348,,1.0,1.9727691659936681,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Paar,6.492064,2.256696,5.095238,2.374015,4.174603,2.768135,4,1,0,54,54,63,242.5476912499871,,2.0,2.7615894170012325,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Bonbon,5.984127,1.755104,3.3125,2.069238,1.741936,1.213794,6,2,0,55,55,14,245.33141904196236,,5.0,3.6813829590100795,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Stress,3.515625,2.316211,5.777778,2.574343,7.349206,2.033262,6,1,0,56,56,78,249.04049874993507,,2.0,4.136417208937928,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Stachel,4.476191,1.56429,4.0625,2.409472,1.873016,1.22464,7,2,0,57,57,76,253.19814433297142,,4.0,3.3486759579973295,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Kotze,2.825397,2.636834,6.419355,2.329767,1.952381,1.507279,5,2,0,58,58,51,256.5701949999202,,4.0,2.9237674169708043,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Ordner,5.171875,1.032099,2.196721,1.777823,2.380952,2.330918,6,2,0,59,59,62,259.5234655829845,,5.0,4.5374980421038345,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Pest,2.904762,2.860827,6.84127,2.171712,4.612903,2.932882,4,1,0,60,60,66,264.08476645790506,,2.0,6.404906707932241,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Glaube,5.952381,2.239157,4.564516,2.287679,8.048387,1.768832,6,2,0,61,61,38,270.51172037492506,,2.0,4.006476292037405,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Betrug,3.25,2.519763,5.857143,2.638775,6.677419,2.386947,6,2,0,62,62,12,274.54383391700685,,3.0,9.471980041009374,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Bankrott,3.063492,2.614309,5.1875,2.724813,6.16129,2.920777,8,2,0,63,63,8,284.03617429197766,,3.0,2.9621490839635953,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Bahn,5.125,1.18857,2.806452,2.481662,1.612903,1.07665,4,1,0,64,64,7,287.0242638749769,,5.0,2.838198540965095,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Hengst,5.453125,1.413424,4.285714,2.445724,2.209677,1.784607,6,1,0,65,65,45,289.89062133291736,,5.0,4.194932041922584,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Harem,4.953125,2.058121,5.140625,2.474423,4.190476,2.614211,5,2,0,66,66,41,294.11014595790766,,2.0,5.3408569999737665,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Feind,3.079365,2.384774,7.0,2.12319,6.016129,2.53818,5,1,0,67,67,22,299.47232529195026,,3.0,3.4029740419937298,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Triumph,6.419355,2.243741,6.301587,2.550363,7.387097,1.986469,7,2,0,68,68,86,302.899675957975,,2.0,3.186774665955454,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Lager,5.171875,1.1893,2.33871,2.032067,3.096774,2.434113,5,2,0,69,69,54,306.10852145799436,,4.0,2.277660374995321,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Gezänk,3.328125,2.047489,5.0625,2.455153,6.984127,2.105998,6,2,0,70,70,36,308.40723124996293,,2.0,2.2684554579900578,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Sucht,3.238095,2.427758,6.349206,1.952325,7.564516,1.996891,5,1,0,71,71,80,310.7018648330122,,2.0,2.6522262090584263,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Lüge,3.578125,2.24531,6.887097,2.049429,7.442623,2.276874,4,2,0,72,72,57,313.37634412490297,,3.0,8.67831541702617,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Gemahl,5.75,1.708987,3.984127,2.331358,4.349206,2.640618,6,2,0,73,73,34,322.0827643329976,,3.0,2.6584642080124468,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Tänzer,5.904762,2.005752,5.52381,2.638775,3.31746,2.263493,6,2,0,74,74,82,324.76266333297826,,4.0,3.5407889999914914,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Lampe,5.365079,0.97222,2.274194,1.917729,1.285714,0.633184,5,2,0,75,75,55,328.3274524579756,,4.0,1.4076924580149353,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Zufuhr,5.015625,0.577135,2.065574,1.681952,5.693548,2.460099,6,2,0,76,76,98,329.7624460419174,,2.0,4.113262291997671,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Freund,6.9375,2.587362,7.111111,2.215132,4.730159,2.846653,6,1,0,77,77,27,333.90470020798966,,2.0,2.0020801249193028,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Denkmal,5.703125,1.465797,3.3125,2.046096,1.936508,1.63503,7,1,0,78,78,19,335.9264999999432,,4.0,7.12857466598507,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Geilheit,4.890625,2.19029,7.03125,1.708696,7.774194,1.731287,8,2,0,79,79,32,343.076825874974,,1.0,2.7629846669733524,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Parfüm,6.380952,2.202847,4.952381,2.310066,2.774194,2.228131,6,2,0,80,80,65,345.8675136669772,,4.0,2.739081291947514,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Butter,4.936508,0.948224,2.306452,1.825042,1.693548,1.064921,6,2,0,81,81,16,348.6307365829125,,5.0,1.8085075420094654,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Paket,5.484375,1.297032,2.650794,2.056922,1.83871,1.427982,5,2,0,82,82,64,350.46337374998257,,5.0,2.4618720000144094,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Geisel,2.857143,2.64488,6.460318,2.298845,4.0,2.61145,6,2,0,83,83,33,352.95092483295593,,3.0,2.893258334021084,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Gedicht,6.333333,2.032002,4.634921,2.522809,3.777778,2.523723,7,2,0,84,84,29,355.8688322500093,,4.0,2.4774760839063674,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Abfahrt,5.046875,0.966579,2.096774,1.467793,5.412698,2.60666,7,2,0,85,85,0,358.3681917079957,,1.0,7.032023208099417,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Zeitung,5.5625,1.592393,2.419355,1.625094,1.380952,0.705476,7,2,0,86,86,95,365.42321399995126,,5.0,2.125874667079188,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Tragik,4.171875,2.059085,5.09375,2.293668,8.290323,0.964741,6,2,0,87,87,84,367.5721374999266,,2.0,11.01684108399786,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Getier,4.380952,1.790914,4.546875,2.672195,4.015873,2.808352,6,2,0,88,88,35,378.61413604195695,,2.0,3.3412700420012698,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Wohl,6.193548,1.982205,4.765625,2.355286,7.564516,2.093088,4,1,0,89,89,92,381.97618033294566,,1.0,2.967030833940953,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Tugend,6.225807,2.1533,4.603175,2.366021,7.548387,2.013702,6,2,0,90,90,87,384.9716361669125,,1.0,3.4061352079734206,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Stunk,3.53125,2.281525,5.90625,2.314336,6.822581,2.161695,5,1,0,91,91,79,388.398977582925,,2.0,3.3687907920684665,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Produkt,5.140625,0.870453,2.253968,1.645799,4.380952,2.942616,7,2,0,92,92,69,391.7927254579263,,3.0,3.2765306669753045,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Bad,6.063492,1.785904,3.904762,2.786571,1.774194,1.31098,3,1,0,93,93,6,395.09195008291863,,5.0,2.499885458033532,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Becken,5.421875,1.44535,2.714286,2.01949,2.274194,1.738375,6,2,0,94,94,9,397.61625316692516,,4.0,4.114664791035466,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Felsen,5.390625,1.304658,3.274194,2.166582,1.258065,0.541264,6,2,0,95,95,23,401.75579249998555,,5.0,1.7286237499210984,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Liebchen,6.206349,1.667127,5.09375,2.334821,6.428571,2.029733,8,2,0,96,96,56,403.50656304194126,,1.0,2.9362873749341816,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Anhang,5.015625,0.983873,2.33871,1.889952,6.016129,2.790452,6,2,0,97,97,3,406.46856945799664,,3.0,2.419906291994266,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Wissen,6.15873,2.201219,4.68254,2.752274,7.870968,1.56272,6,2,0,98,98,91,408.90852883295156,,1.0,2.8763153329491615,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
Fleiss,6.460318,1.941278,4.238095,2.204938,7.725807,1.651322,5,1,0,99,99,24,411.80976512492634,,2.0,2.7823622080031782,266351,001,2023-10-27_12h57.09.020,demo_experiment,2023.2.3,None,2023-10-27 12h57.18.333207 +0200,
