word,kk_valence_mean,kk_valence_sd,kk_arousal_mean,kk_arousal_sd,kk_concreteness_mean,kk_concreteness_sd,number_of_letters,number_of_syllables,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,resp_scale.response,resp_scale.rt,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Meer,6.451613,2.413605,5.428571,2.716225,2.253968,2.078835,4,1,0,36,36,59,123.824522100389,,5.0,1.376978499814868,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Kreide,5.046875,0.764898,2.21875,1.588338,1.451613,0.761307,6,2,0,37,37,52,125.22461809962988,,5.0,1.0777247995138168,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Härte,4.59375,1.874802,4.15625,2.324601,6.483871,2.494203,5,2,0,38,38,42,126.32454810105264,,2.0,2.692808700725436,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Dach,5.171875,1.120582,2.42623,1.765021,1.580645,1.0643,4,1,0,39,39,17,129.04152090102434,,5.0,1.9126453008502722,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Bestand,4.984375,0.845008,2.190476,1.664207,6.725807,2.416944,7,2,0,40,40,11,130.9746611006558,,2.0,2.0114197991788387,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Produkt,5.140625,0.870453,2.253968,1.645799,4.380952,2.942616,7,2,0,41,41,69,133.00804200023413,,3.0,2.211379600688815,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Lager,5.171875,1.1893,2.33871,2.032067,3.096774,2.434113,5,2,0,42,42,54,135.24175810068846,,4.0,3.3982864003628492,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Geilheit,4.890625,2.19029,7.03125,1.708696,7.774194,1.731287,8,2,0,43,43,32,138.65851000137627,,2.0,3.2276101000607014,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Phobie,3.412698,2.460232,6.15625,2.365216,8.0,1.471032,6,2,0,44,44,67,141.9085010010749,,2.0,2.3098211009055376,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Urne,3.5625,2.114763,4.809524,2.558081,2.0,1.45912,4,2,0,45,45,89,144.24207810126245,,5.0,2.310630900785327,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Tango,6.25,2.130653,4.796875,2.495581,3.774194,2.418639,5,2,0,46,46,81,146.57553270086646,,4.0,2.5311950985342264,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Denkmal,5.703125,1.465797,3.3125,2.046096,1.936508,1.63503,7,1,0,47,47,19,149.12586100026965,,4.0,1.6949949003756046,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Album,5.328125,1.2731,2.714286,1.852884,2.741936,2.126611,5,2,0,48,48,2,150.8423053007573,,3.0,3.597733600065112,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Liebchen,6.206349,1.667127,5.09375,2.334821,6.428571,2.029733,8,2,0,49,49,56,154.45940759964287,,2.0,2.612569199874997,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Säufer,3.3125,2.46805,6.578125,2.266419,4.206349,2.634503,6,2,0,50,50,71,157.09261860139668,,4.0,2.1786404009908438,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Zufuhr,5.015625,0.577135,2.065574,1.681952,5.693548,2.460099,6,2,0,51,51,98,159.29270210117102,,2.0,2.7431489005684853,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Bonbon,5.984127,1.755104,3.3125,2.069238,1.741936,1.213794,6,2,0,52,52,14,162.05941550061107,,5.0,1.8935944996774197,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Zug,5.269841,1.050443,2.16129,1.601163,1.571429,1.102991,3,1,0,53,53,99,163.9764204006642,,5.0,1.2282496988773346,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Harem,4.953125,2.058121,5.140625,2.474423,4.190476,2.614211,5,2,0,54,54,41,165.22630260139704,,3.0,4.328054899349809,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Pest,2.904762,2.860827,6.84127,2.171712,4.612903,2.932882,4,1,0,55,55,66,169.57641180045903,,3.0,2.8144163005053997,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Hymne,5.765625,1.941544,4.1875,2.435681,5.129032,2.748972,5,2,0,56,56,47,172.4100772012025,,2.0,2.797054899856448,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Mama,6.333333,2.429656,6.171875,2.250606,3.222222,2.660611,4,2,0,57,57,58,175.2266551014036,,5.0,1.8792146015912294,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Felsen,5.390625,1.304658,3.274194,2.166582,1.258065,0.541264,6,2,0,58,58,23,177.12697990052402,,5.0,1.229474600404501,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Irrsinn,3.9375,1.934441,5.539683,2.354306,7.419355,1.815673,7,2,0,59,59,50,178.37682290002704,,2.0,2.3271682001650333,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Hast,3.84375,2.001735,5.539683,2.551568,7.412698,1.914587,4,1,0,60,60,43,180.72689150087535,,1.0,3.9284697994589806,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Bohne,5.109375,1.009749,2.492064,1.974621,1.603175,1.085679,5,2,0,61,61,13,184.67717519961298,,5.0,2.263790600001812,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Geier,4.25,1.885618,3.83871,2.334303,1.666667,1.295152,5,2,0,62,62,31,186.96057180128992,,5.0,2.2788664009422064,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Getier,4.380952,1.790914,4.546875,2.672195,4.015873,2.808352,6,2,0,63,63,35,189.26061649993062,,2.0,3.2131415996700525,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Gedicht,6.333333,2.032002,4.634921,2.522809,3.777778,2.523723,7,2,0,64,64,29,192.49415860138834,,3.0,3.51221190020442,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Beruf,5.671875,1.533278,2.90625,2.201866,5.904762,2.698353,5,2,0,65,65,10,196.02788810059428,,2.0,2.046611800789833,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Parfüm,6.380952,2.202847,4.952381,2.310066,2.774194,2.228131,6,2,0,66,66,65,198.09458919987082,,5.0,2.112787200137973,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Tripper,3.142857,2.663112,6.265625,2.463977,4.951613,3.091116,7,2,0,67,67,85,200.22776670008898,,2.0,5.744381999596953,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Schale,5.15873,0.936816,2.672131,1.989316,1.854839,1.597609,6,2,0,68,68,73,205.99473240040243,,5.0,1.744862599298358,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Paket,5.484375,1.297032,2.650794,2.056922,1.83871,1.427982,5,2,0,69,69,64,207.7616601008922,,5.0,2.563146099448204,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Urin,3.671875,1.782229,6.31746,2.220327,2.222222,1.72687,4,2,0,70,70,88,210.34505200013518,,5.0,2.7293762993067503,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Wissen,6.15873,2.201219,4.68254,2.752274,7.870968,1.56272,6,2,0,71,71,91,213.09512250125408,,2.0,2.2112837992608547,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Kummer,3.296875,2.517745,5.109375,2.35107,7.920635,1.649062,6,2,0,72,72,53,215.32847930118442,,2.0,2.462058000266552,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Hölle,3.0,2.71003,6.555556,2.421528,6.774194,2.601509,5,2,0,73,73,46,217.8119542002678,,3.0,4.411351198330522,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Gemahl,5.75,1.708987,3.984127,2.331358,4.349206,2.640618,6,2,0,74,74,34,222.24556650035083,,2.0,3.714241400361061,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Handlung,5.112903,0.9427,3.0,1.909231,6.612903,2.397778,8,2,0,75,75,40,225.97904399968684,,2.0,1.9781196005642414,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Geisel,2.857143,2.64488,6.460318,2.298845,4.0,2.61145,6,2,0,76,76,33,227.97921910136938,,3.0,3.313605001196265,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Freund,6.9375,2.587362,7.111111,2.215132,4.730159,2.846653,6,1,0,77,77,27,231.31249060109258,,4.0,3.612677799537778,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Gebäck,6.0625,1.717094,3.234375,2.180303,2.0,1.305725,6,2,0,78,78,28,234.94608590006828,,5.0,1.6965424995869398,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Zimmer,5.375,0.967733,2.650794,2.041179,2.238095,1.729388,6,2,0,79,79,97,236.6627942007035,,5.0,1.4462742991745472,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Bad,6.063492,1.785904,3.904762,2.786571,1.774194,1.31098,3,1,0,80,80,6,238.12966530025005,,5.0,2.2437553014606237,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Kotze,2.825397,2.636834,6.419355,2.329767,1.952381,1.507279,5,2,0,81,81,51,240.39618040062487,,5.0,2.9278215002268553,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Opfer,3.0,2.469165,6.428571,2.298066,4.968254,2.614897,5,2,0,82,82,61,243.34665480069816,,2.0,2.2308388985693455,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Feind,3.079365,2.384774,7.0,2.12319,6.016129,2.53818,5,1,0,83,83,22,245.59651450067759,,3.0,1.9970793016254902,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Triumph,6.419355,2.243741,6.301587,2.550363,7.387097,1.986469,7,2,0,84,84,86,247.6133083999157,,3.0,4.347111899405718,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Hengst,5.453125,1.413424,4.285714,2.445724,2.209677,1.784607,6,1,0,85,85,45,251.98027160018682,,4.0,2.1103988997638226,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Stachel,4.476191,1.56429,4.0625,2.409472,1.873016,1.22464,7,2,0,86,86,76,254.11365620046854,,4.0,5.645594000816345,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Abfahrt,5.046875,0.966579,2.096774,1.467793,5.412698,2.60666,7,2,0,87,87,0,259.78056400083005,,3.0,4.545509099960327,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Tänzer,5.904762,2.005752,5.52381,2.638775,3.31746,2.263493,6,2,0,88,88,82,264.34749259985983,,4.0,1.9464714992791414,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Würde,6.380952,2.253518,4.65625,2.405145,8.032258,1.792221,5,2,0,89,89,94,266.3143432997167,,2.0,1.8451821003109217,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Fluch,3.253968,2.257377,5.68254,2.428496,7.52381,1.82153,5,1,0,90,90,25,268.18096830137074,,2.0,1.8470311984419823,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Schnur,4.90625,0.683566,2.145161,1.667891,1.790323,1.202962,6,1,0,91,91,74,270.04749190062284,,5.0,1.9818853996694088,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Paar,6.492064,2.256696,5.095238,2.374015,4.174603,2.768135,4,1,0,92,92,63,272.0477466005832,,3.0,2.5651051998138428,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Schal,5.203125,1.544881,2.507937,1.990891,1.634921,1.248245,5,1,0,93,93,72,274.6311112008989,,5.0,1.913926299661398,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Anreiz,6.112903,1.934203,4.84375,2.338218,7.285714,2.090135,6,2,0,94,94,4,276.5644818004221,,2.0,2.3627770990133286,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Helfer,6.66129,2.475742,4.571429,2.600957,4.714286,2.696644,6,2,0,95,95,44,278.94797030091286,,3.0,2.278956798836589,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Zeitung,5.5625,1.592393,2.419355,1.625094,1.380952,0.705476,7,2,0,96,96,95,281.24833070114255,,5.0,1.9276900012046099,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Wunsch,6.322581,2.046782,5.3125,2.455153,7.919355,1.518178,6,1,0,97,97,93,283.19810499995947,,3.0,2.263416100293398,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Zelt,5.734375,1.555759,3.269841,2.208534,1.460318,0.839074,4,1,0,98,98,96,285.4816558007151,,5.0,1.9623872004449368,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
Freibad,6.079365,2.034395,3.703125,2.14313,2.333333,2.047816,7,1,0,99,99,26,287.46500810049474,,5.0,1.5778809003531933,477384,001,2023-10-30_16h10.07.882,demo_experiment,2023.2.3,59.99001803194949,2023-10-30 16h10.20.027820 +0100,
