word,kk_valence_mean,kk_valence_sd,kk_arousal_mean,kk_arousal_sd,kk_concreteness_mean,kk_concreteness_sd,number_of_letters,number_of_syllables,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,resp_scale.response,resp_scale.rt,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Opfer,3.0,2.469165,6.428571,2.298066,4.968254,2.614897,5,2,0,25,25,61,106.43309980002232,,5.0,2.977172299986705,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Pest,2.904762,2.860827,6.84127,2.171712,4.612903,2.932882,4,1,0,26,26,66,109.43311539990827,,3.0,4.896023399895057,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Urin,3.671875,1.782229,6.31746,2.220327,2.222222,1.72687,4,2,0,27,27,88,114.3497129001189,,5.0,3.4422428999096155,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Paket,5.484375,1.297032,2.650794,2.056922,1.83871,1.427982,5,2,0,28,28,64,117.81644259998575,,5.0,3.6956855000462383,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Anzahl,5.126984,0.729385,2.33871,1.983072,6.770492,2.30502,6,2,0,29,29,5,121.53319859993644,,5.0,10.728785200044513,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Gunst,6.174603,1.631739,3.609375,2.272103,7.435484,1.770625,5,1,0,30,30,39,132.28352249995805,,1.0,6.260211699875072,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Zelt,5.734375,1.555759,3.269841,2.208534,1.460318,0.839074,4,1,0,31,31,96,138.5671232000459,,5.0,3.1955317000392824,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Kotze,2.825397,2.636834,6.419355,2.329767,1.952381,1.507279,5,2,0,32,32,51,141.78357610013336,,5.0,2.2617004001513124,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Glaube,5.952381,2.239157,4.564516,2.287679,8.048387,1.768832,6,2,0,33,33,38,144.06719890004024,,1.0,2.8121839999221265,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Mama,6.333333,2.429656,6.171875,2.250606,3.222222,2.660611,4,2,0,34,34,58,146.9062614000868,,5.0,4.983136999886483,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Helfer,6.66129,2.475742,4.571429,2.600957,4.714286,2.696644,6,2,0,35,35,44,151.9175398000516,,5.0,1.6614321998786181,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Getier,4.380952,1.790914,4.546875,2.672195,4.015873,2.808352,6,2,0,36,36,35,153.60044599999674,,5.0,2.396770999999717,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Fluch,3.253968,2.257377,5.68254,2.428496,7.52381,1.82153,5,1,0,37,37,25,156.01733840000816,,1.0,3.3582368998322636,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Anhang,5.015625,0.983873,2.33871,1.889952,6.016129,2.790452,6,2,0,38,38,3,159.4007759001106,,1.0,3.161647900007665,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Hast,3.84375,2.001735,5.539683,2.551568,7.412698,1.914587,4,1,0,39,39,43,162.5840962000657,,1.0,3.796359100146219,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Schal,5.203125,1.544881,2.507937,1.990891,1.634921,1.248245,5,1,0,40,40,72,166.4010090001393,,5.0,3.6793710000347346,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Freund,6.9375,2.587362,7.111111,2.215132,4.730159,2.846653,6,1,0,41,41,27,170.10081199998967,,5.0,14.046583799878135,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Tango,6.25,2.130653,4.796875,2.495581,3.774194,2.418639,5,2,0,42,42,81,184.16866740002297,,4.0,4.288964499952272,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Anreiz,6.112903,1.934203,4.84375,2.338218,7.285714,2.090135,6,2,0,43,43,4,188.48477620002814,,1.0,3.612296500010416,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Inhalt,5.140625,0.989904,2.131148,1.687952,6.571429,2.353544,6,2,0,44,44,49,192.11820910009556,,5.0,4.847049999982119,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Einfahrt,5.09375,0.830352,1.983871,1.583645,4.079365,2.62925,8,2,0,45,45,20,196.98471620003693,,5.0,2.7768527001608163,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Produkt,5.140625,0.870453,2.253968,1.645799,4.380952,2.942616,7,2,0,46,46,69,199.78478420013562,,5.0,1.876967699965462,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Bündel,5.03125,0.835117,2.741936,2.087712,3.174603,2.317811,6,2,0,47,47,15,201.68499360000715,,5.0,2.7433970998972654,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Lampe,5.365079,0.97222,2.274194,1.917729,1.285714,0.633184,5,2,0,48,48,55,204.45149410003796,,5.0,1.3785304999910295,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Gemahl,5.75,1.708987,3.984127,2.331358,4.349206,2.640618,6,2,0,49,49,34,205.85148680000566,,5.0,1.4913357000332326,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Lüge,3.578125,2.24531,6.887097,2.049429,7.442623,2.276874,4,2,0,50,50,57,207.36824310012162,,5.0,1.9626512001268566,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Zug,5.269841,1.050443,2.16129,1.601163,1.571429,1.102991,3,1,0,51,51,99,209.3517157000024,,5.0,2.5447325999848545,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Gebäck,6.0625,1.717094,3.234375,2.180303,2.0,1.305725,6,2,0,52,52,28,211.9182063001208,,5.0,1.6769950001034886,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Geilheit,4.890625,2.19029,7.03125,1.708696,7.774194,1.731287,8,2,0,53,53,32,213.61830330011435,,1.0,2.962228300049901,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Schale,5.15873,0.936816,2.672131,1.989316,1.854839,1.597609,6,2,0,54,54,73,216.6018668001052,,5.0,3.729343199869618,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Picknick,6.258065,2.209781,4.671875,2.26817,3.301587,2.387028,8,2,0,55,55,68,220.35190830007195,,5.0,5.111705099930987,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Geisel,2.857143,2.64488,6.460318,2.298845,4.0,2.61145,6,2,0,56,56,33,225.4855649000965,,5.0,1.5126283999998122,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Gift,3.390625,2.32732,6.52381,2.284994,4.190476,2.717074,4,1,0,57,57,37,227.0186733000446,,4.0,3.695230099838227,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Bonbon,5.984127,1.755104,3.3125,2.069238,1.741936,1.213794,6,2,0,58,58,14,230.73544600000605,,5.0,3.1453581999521703,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Würde,6.380952,2.253518,4.65625,2.405145,8.032258,1.792221,5,2,0,59,59,94,233.90213069994934,,1.0,3.977679700125009,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Urne,3.5625,2.114763,4.809524,2.558081,2.0,1.45912,4,2,0,60,60,89,237.90214799996465,,5.0,3.3119453999679536,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Gedicht,6.333333,2.032002,4.634921,2.522809,3.777778,2.523723,7,2,0,61,61,29,241.2357491001021,,4.0,5.544794900109991,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Album,5.328125,1.2731,2.714286,1.852884,2.741936,2.126611,5,2,0,62,62,2,246.8025114000775,,5.0,2.3113086000084877,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Liebchen,6.206349,1.667127,5.09375,2.334821,6.428571,2.029733,8,2,0,63,63,56,249.1356269000098,,5.0,2.4102073998656124,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Tripper,3.142857,2.663112,6.265625,2.463977,4.951613,3.091116,7,2,0,64,64,85,251.56906859995797,,5.0,1.802336199907586,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Tänzer,5.904762,2.005752,5.52381,2.638775,3.31746,2.263493,6,2,0,65,65,82,253.38593670004047,,5.0,1.244401300093159,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Stunk,3.53125,2.281525,5.90625,2.314336,6.822581,2.161695,5,1,0,66,66,79,254.65267769992352,,5.0,2.1956263000611216,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Härte,4.59375,1.874802,4.15625,2.324601,6.483871,2.494203,5,2,0,67,67,42,256.8690949000884,,1.0,3.145986200077459,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Beruf,5.671875,1.533278,2.90625,2.201866,5.904762,2.698353,5,2,0,68,68,10,260.0359537000768,,5.0,2.1809449000284076,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Paar,6.492064,2.256696,5.095238,2.374015,4.174603,2.768135,4,1,0,69,69,63,262.2359579000622,,1.0,9.66175219998695,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Butter,4.936508,0.948224,2.306452,1.825042,1.693548,1.064921,6,2,0,70,70,16,271.9194479000289,,5.0,2.5304731000214815,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Dach,5.171875,1.120582,2.42623,1.765021,1.580645,1.0643,4,1,0,71,71,17,274.469554600073,,5.0,1.3631341999862343,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Dampf,5.015625,0.604013,2.40625,1.55041,3.322581,2.487834,5,1,0,72,72,18,275.8528247999493,,5.0,1.6452540999744087,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Parfüm,6.380952,2.202847,4.952381,2.310066,2.774194,2.228131,6,2,0,73,73,65,277.5196122000925,,5.0,2.9790727000217885,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Zeitung,5.5625,1.592393,2.419355,1.625094,1.380952,0.705476,7,2,0,74,74,95,280.51996870012954,,5.0,3.411462299991399,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Wohl,6.193548,1.982205,4.765625,2.355286,7.564516,2.093088,4,1,0,75,75,92,283.9536566999741,,1.0,4.0134504998568445,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Schuh,5.375,1.558387,2.734375,2.169355,1.31746,0.779276,5,1,0,76,76,75,287.98660459998064,,5.0,3.7953110998496413,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Wissen,6.15873,2.201219,4.68254,2.752274,7.870968,1.56272,6,2,0,77,77,91,291.80332550010644,,1.0,5.328690600115806,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Tugend,6.225807,2.1533,4.603175,2.366021,7.548387,2.013702,6,2,0,78,78,87,297.15329520008527,,1.0,3.0286482002120465,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Freibad,6.079365,2.034395,3.703125,2.14313,2.333333,2.047816,7,1,0,79,79,26,300.20367130008526,,5.0,11.013458699919283,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Infarkt,3.109375,2.539324,6.885246,2.129932,4.571429,2.849529,7,2,0,80,80,48,311.2368078001309,,4.0,6.77841079980135,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Hymne,5.765625,1.941544,4.1875,2.435681,5.129032,2.748972,5,2,0,81,81,47,318.0372136000078,,1.0,4.811554600019008,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Lager,5.171875,1.1893,2.33871,2.032067,3.096774,2.434113,5,2,0,82,82,54,322.87061189999804,,5.0,5.01171929994598,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Mystik,5.730159,1.638315,4.90625,2.361858,7.887097,1.865167,6,2,0,83,83,60,327.90385200013407,,1.0,3.712183600058779,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Kummer,3.296875,2.517745,5.109375,2.35107,7.920635,1.649062,6,2,0,84,84,53,331.6376366999466,,1.0,2.3618201999925077,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Felsen,5.390625,1.304658,3.274194,2.166582,1.258065,0.541264,6,2,0,85,85,23,334.02069650008343,,5.0,2.362120799953118,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Säufer,3.3125,2.46805,6.578125,2.266419,4.206349,2.634503,6,2,0,86,86,71,336.40406930004247,,5.0,2.87820059992373,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Hölle,3.0,2.71003,6.555556,2.421528,6.774194,2.601509,5,2,0,87,87,46,339.3042375999503,,1.0,2.776991399936378,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Stachel,4.476191,1.56429,4.0625,2.409472,1.873016,1.22464,7,2,0,88,88,76,342.10419500013813,,5.0,2.4454085999168456,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Schnur,4.90625,0.683566,2.145161,1.667891,1.790323,1.202962,6,1,0,89,89,74,344.5709136999212,,5.0,1.347105000168085,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Bankrott,3.063492,2.614309,5.1875,2.724813,6.16129,2.920777,8,2,0,90,90,8,345.93775729998015,,1.0,3.1951015999075025,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Advent,6.301587,2.060652,4.079365,2.671846,5.306452,2.928597,6,2,0,91,91,1,349.1544719999656,,1.0,9.577257300028577,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Meer,6.451613,2.413605,5.428571,2.716225,2.253968,2.078835,4,1,0,92,92,59,358.7545976000838,,5.0,4.144290700089186,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Faden,5.0625,0.61399,2.114754,1.761613,1.698413,1.041632,5,2,0,93,93,21,362.9214776000008,,5.0,1.6118058001156896,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Geier,4.25,1.885618,3.83871,2.334303,1.666667,1.295152,5,2,0,94,94,31,364.55494250007905,,5.0,2.613545299973339,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Gezänk,3.328125,2.047489,5.0625,2.455153,6.984127,2.105998,6,2,0,95,95,36,367.18798530008644,,1.0,4.01188199990429,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Zufuhr,5.015625,0.577135,2.065574,1.681952,5.693548,2.460099,6,2,0,96,96,98,371.2215885000769,,1.0,5.710308799985796,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Fleiss,6.460318,1.941278,4.238095,2.204938,7.725807,1.651322,5,1,0,97,97,24,376.95477159996517,,1.0,1.7637165000196546,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Wunsch,6.322581,2.046782,5.3125,2.455153,7.919355,1.518178,6,1,0,98,98,93,378.73840579995885,,1.0,3.4287151000462472,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
Sucht,3.238095,2.427758,6.349206,1.952325,7.564516,1.996891,5,1,0,99,99,80,382.18829650012776,,1.0,4.279716999968514,717206,001,2023-10-25_09h33.13.797,demo_experiment,2023.2.3,59.971417642085584,2023-10-25 09h33.23.755805 +0200,
