word,kk_valence_mean,kk_valence_sd,kk_arousal_mean,kk_arousal_sd,kk_concreteness_mean,kk_concreteness_sd,number_of_letters,number_of_syllables,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,resp_scale.response,resp_scale.rt,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Beruf,5.671875,1.533278,2.90625,2.201866,5.904762,2.698353,5,2,0,15,15,10,125.29035124599977,,3.0,5.785906008997699,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Gebäck,6.0625,1.717094,3.234375,2.180303,2.0,1.305725,6,2,0,16,16,28,131.12072660099875,,5.0,2.976847326997813,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Stress,3.515625,2.316211,5.777778,2.574343,7.349206,2.033262,6,1,0,17,17,78,134.14453451999725,,2.0,7.053800315003173,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Wissen,6.15873,2.201219,4.68254,2.752274,7.870968,1.56272,6,2,0,18,18,91,141.24719316999835,,1.0,2.8788241030015342,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Feind,3.079365,2.384774,7.0,2.12319,6.016129,2.53818,5,1,0,19,19,22,144.17175417699764,,4.0,5.245120178999059,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Geheul,3.59375,2.068039,5.31746,2.347445,6.142857,2.381766,6,2,0,20,20,30,149.46040722699763,,3.0,3.4070756630026153,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Freibad,6.079365,2.034395,3.703125,2.14313,2.333333,2.047816,7,1,0,21,21,26,152.9140343509971,,5.0,2.0315239660012594,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Tripper,3.142857,2.663112,6.265625,2.463977,4.951613,3.091116,7,2,0,22,22,85,154.99247577799906,,2.0,3.1782513889993425,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Wohl,6.193548,1.982205,4.765625,2.355286,7.564516,2.093088,4,1,0,23,23,92,158.21793001499827,,1.0,3.5847915779995674,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Hast,3.84375,2.001735,5.539683,2.551568,7.412698,1.914587,4,1,0,24,24,43,161.8468945929999,,1.0,3.7215103520029515,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Produkt,5.140625,0.870453,2.253968,1.645799,4.380952,2.942616,7,2,0,25,25,69,165.61375445199883,,4.0,2.3513473009988957,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Hymne,5.765625,1.941544,4.1875,2.435681,5.129032,2.748972,5,2,0,26,26,47,168.0106227969991,,1.0,6.193065737999859,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Zimmer,5.375,0.967733,2.650794,2.041179,2.238095,1.729388,6,2,0,27,27,97,174.2514245559978,,5.0,2.2236731089979003,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Felsen,5.390625,1.304658,3.274194,2.166582,1.258065,0.541264,6,2,0,28,28,23,176.5190764919971,,4.0,2.668834100000822,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Album,5.328125,1.2731,2.714286,1.852884,2.741936,2.126611,5,2,0,29,29,2,179.2323180309977,,2.0,3.888031103000685,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Anhang,5.015625,0.983873,2.33871,1.889952,6.016129,2.790452,6,2,0,30,30,3,183.16547544700006,,2.0,3.6562207610004407,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Triumph,6.419355,2.243741,6.301587,2.550363,7.387097,1.986469,7,2,0,31,31,86,186.86779332899823,,2.0,8.624697258001106,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Reptil,4.75,1.414214,3.640625,2.228012,2.241936,1.585648,6,2,0,32,32,70,195.53822207199846,,5.0,1.9515391210006783,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Mystik,5.730159,1.638315,4.90625,2.361858,7.887097,1.865167,6,2,0,33,33,60,197.5300353120001,,1.0,2.9215773530013394,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Tasche,5.09375,1.136952,2.412698,1.880588,1.596774,1.151758,6,2,0,34,34,83,200.49924342599843,,5.0,2.002118114996847,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Anzahl,5.126984,0.729385,2.33871,1.983072,6.770492,2.30502,6,2,0,35,35,5,202.54629453300004,,3.0,3.6377646709988767,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Schuh,5.375,1.558387,2.734375,2.169355,1.31746,0.779276,5,1,0,36,36,75,206.23252341699845,,5.0,2.3028649049992964,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Gunst,6.174603,1.631739,3.609375,2.272103,7.435484,1.770625,5,1,0,37,37,39,208.58146895000027,,1.0,2.647125250001409,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Handlung,5.112903,0.9427,3.0,1.909231,6.612903,2.397778,8,2,0,38,38,40,211.2749366959979,,1.0,6.941030255999067,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Stunk,3.53125,2.281525,5.90625,2.314336,6.822581,2.161695,5,1,0,39,39,79,218.25892543900045,,1.0,2.5564272010014975,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Gift,3.390625,2.32732,6.52381,2.284994,4.190476,2.717074,4,1,0,40,40,37,220.85627332999866,,2.0,3.652601967998635,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Urne,3.5625,2.114763,4.809524,2.558081,2.0,1.45912,4,2,0,41,41,89,224.55643820600017,,4.0,3.5630061800002295,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Tango,6.25,2.130653,4.796875,2.495581,3.774194,2.418639,5,2,0,42,42,81,228.16636997499882,,3.0,6.590658457000245,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Lager,5.171875,1.1893,2.33871,2.032067,3.096774,2.434113,5,2,0,43,43,54,234.80317919299705,,3.0,1.9239280360015982,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Faden,5.0625,0.61399,2.114754,1.761613,1.698413,1.041632,5,2,0,44,44,21,236.77967372700004,,4.0,1.737926500998583,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Schal,5.203125,1.544881,2.507937,1.990891,1.634921,1.248245,5,1,0,45,45,72,238.5639860629999,,5.0,1.5538418299984187,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Liebchen,6.206349,1.667127,5.09375,2.334821,6.428571,2.029733,8,2,0,46,46,56,240.16322117399977,,1.0,2.7168960929993773,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Wunsch,6.322581,2.046782,5.3125,2.455153,7.919355,1.518178,6,1,0,47,47,93,242.92530849099785,,2.0,2.281229912998242,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Bahn,5.125,1.18857,2.806452,2.481662,1.612903,1.07665,4,1,0,48,48,7,245.252147029998,,5.0,1.7633541879986296,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Sucht,3.238095,2.427758,6.349206,1.952325,7.564516,1.996891,5,1,0,49,49,80,247.06090919800045,,3.0,23.81474222200268,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Lampe,5.365079,0.97222,2.274194,1.917729,1.285714,0.633184,5,2,0,50,50,55,270.92264656099724,,5.0,8.350144576997991,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Hölle,3.0,2.71003,6.555556,2.421528,6.774194,2.601509,5,2,0,51,51,46,279.3179055699984,,4.0,10.366747501000646,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Phobie,3.412698,2.460232,6.15625,2.365216,8.0,1.471032,6,2,0,52,52,67,289.7307581799978,,3.0,9.99006479399759,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Getier,4.380952,1.790914,4.546875,2.672195,4.015873,2.808352,6,2,0,53,53,35,299.7667915530001,,2.0,2.9317285870019987,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Helfer,6.66129,2.475742,4.571429,2.600957,4.714286,2.696644,6,2,0,54,54,44,302.7393366590004,,4.0,3.724404290998791,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Bündel,5.03125,0.835117,2.741936,2.087712,3.174603,2.317811,6,2,0,55,55,15,306.5052494729971,,3.0,1.82826499300063,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Zelt,5.734375,1.555759,3.269841,2.208534,1.460318,0.839074,4,1,0,56,56,96,308.3798039709982,,5.0,1.5416608509985963,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Härte,4.59375,1.874802,4.15625,2.324601,6.483871,2.494203,5,2,0,57,57,42,309.9680300509972,,2.0,2.1515037280005345,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Butter,4.936508,0.948224,2.306452,1.825042,1.693548,1.064921,6,2,0,58,58,16,312.16624347099787,,5.0,1.3683326129976194,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Zufuhr,5.015625,0.577135,2.065574,1.681952,5.693548,2.460099,6,2,0,59,59,98,313.57865021999896,,3.0,1.8534599630002049,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Stachel,4.476191,1.56429,4.0625,2.409472,1.873016,1.22464,7,2,0,60,60,76,315.47916973399697,,4.0,1.7457280220005487,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Ordner,5.171875,1.032099,2.196721,1.777823,2.380952,2.330918,6,2,0,61,61,62,317.27323897899987,,5.0,1.427788918997976,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Vortrag,5.28125,1.147375,2.725807,2.073797,4.888889,2.609605,7,2,0,62,62,90,318.7426601419975,,2.0,2.475402682001004,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Geier,4.25,1.885618,3.83871,2.334303,1.666667,1.295152,5,2,0,63,63,31,321.26482603699696,,4.0,4.318911366997781,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Pest,2.904762,2.860827,6.84127,2.171712,4.612903,2.932882,4,1,0,64,64,66,325.62845269399986,,2.0,2.141772080998635,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Bankrott,3.063492,2.614309,5.1875,2.724813,6.16129,2.920777,8,2,0,65,65,8,327.8108670679976,,2.0,2.61788331400021,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Opfer,3.0,2.469165,6.428571,2.298066,4.968254,2.614897,5,2,0,66,66,61,330.4760900500005,,2.0,3.7300112590019125,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Kreide,5.046875,0.764898,2.21875,1.588338,1.451613,0.761307,6,2,0,67,67,52,334.24491648500043,,5.0,1.8957818429989857,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Paar,6.492064,2.256696,5.095238,2.374015,4.174603,2.768135,4,1,0,68,68,63,336.1859480359999,,4.0,4.879773288997967,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Bad,6.063492,1.785904,3.904762,2.786571,1.774194,1.31098,3,1,0,69,69,6,341.1099052089994,,5.0,1.844637790996785,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Schnur,4.90625,0.683566,2.145161,1.667891,1.790323,1.202962,6,1,0,70,70,74,343.0023943399974,,5.0,2.3669348349976644,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Bohne,5.109375,1.009749,2.492064,1.974621,1.603175,1.085679,5,2,0,71,71,13,345.4183789439994,,4.0,1.5362958609985071,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Urin,3.671875,1.782229,6.31746,2.220327,2.222222,1.72687,4,2,0,72,72,88,347.00111123999886,,4.0,4.33135972799937,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Zeitung,5.5625,1.592393,2.419355,1.625094,1.380952,0.705476,7,2,0,73,73,95,351.3779886560005,,5.0,1.862508409001748,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Paket,5.484375,1.297032,2.650794,2.056922,1.83871,1.427982,5,2,0,74,74,64,353.28377460999764,,5.0,2.0215289359985036,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Abfahrt,5.046875,0.966579,2.096774,1.467793,5.412698,2.60666,7,2,0,75,75,0,355.3517587509996,,3.0,5.018778338999255,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Irrsinn,3.9375,1.934441,5.539683,2.354306,7.419355,1.815673,7,2,0,76,76,50,360.4176852149976,,2.0,3.2898845929994422,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Inhalt,5.140625,0.989904,2.131148,1.687952,6.571429,2.353544,6,2,0,77,77,49,363.7522514209995,,1.0,2.8420455470004526,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Tänzer,5.904762,2.005752,5.52381,2.638775,3.31746,2.263493,6,2,0,78,78,82,366.6416738449989,,5.0,1.5592653620005876,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Tugend,6.225807,2.1533,4.603175,2.366021,7.548387,2.013702,6,2,0,79,79,87,368.24850478999724,,2.0,2.3001933520026796,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Kummer,3.296875,2.517745,5.109375,2.35107,7.920635,1.649062,6,2,0,80,80,53,370.5941802439993,,4.0,2.5120652980003797,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Bestand,4.984375,0.845008,2.190476,1.664207,6.725807,2.416944,7,2,0,81,81,11,373.1524861529979,,1.0,2.0362073959986446,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Fleiss,6.460318,1.941278,4.238095,2.204938,7.725807,1.651322,5,1,0,82,82,24,375.2350574859993,,3.0,4.219851229001506,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Glaube,5.952381,2.239157,4.564516,2.287679,8.048387,1.768832,6,2,0,83,83,38,379.5027568709993,,1.0,3.148639885002922,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Lüge,3.578125,2.24531,6.887097,2.049429,7.442623,2.276874,4,2,0,84,84,57,382.6967907979997,,1.0,1.7900743690006493,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Dampf,5.015625,0.604013,2.40625,1.55041,3.322581,2.487834,5,1,0,85,85,18,384.52691053599847,,5.0,2.0118180150020635,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Denkmal,5.703125,1.465797,3.3125,2.046096,1.936508,1.63503,7,1,0,86,86,19,386.587042662999,,3.0,2.4207038639979146,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Stapel,4.96875,0.616409,1.918033,1.68617,2.984127,2.239615,6,2,0,87,87,77,389.05327308899723,,3.0,2.366756366001937,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Tragik,4.171875,2.059085,5.09375,2.293668,8.290323,0.964741,6,2,0,88,88,84,391.4698548319975,,2.0,2.718121046000306,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Fluch,3.253968,2.257377,5.68254,2.428496,7.52381,1.82153,5,1,0,89,89,25,394.2324964049985,,1.0,1.6705683069994848,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Gedicht,6.333333,2.032002,4.634921,2.522809,3.777778,2.523723,7,2,0,90,90,29,395.94802274500034,,2.0,3.088188853998872,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Bonbon,5.984127,1.755104,3.3125,2.069238,1.741936,1.213794,6,2,0,91,91,14,399.07792422999773,,5.0,1.972394690998044,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Hengst,5.453125,1.413424,4.285714,2.445724,2.209677,1.784607,6,1,0,92,92,45,401.093619862997,,5.0,2.1829100790018856,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Geisel,2.857143,2.64488,6.460318,2.298845,4.0,2.61145,6,2,0,93,93,33,403.3217501509971,,4.0,2.7837217199994484,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Freund,6.9375,2.587362,7.111111,2.215132,4.730159,2.846653,6,1,0,94,94,27,406.1519909790004,,5.0,1.6576285890005238,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Advent,6.301587,2.060652,4.079365,2.671846,5.306452,2.928597,6,2,0,95,95,1,407.85520962100054,,2.0,3.7484093139973993,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Betrug,3.25,2.519763,5.857143,2.638775,6.677419,2.386947,6,2,0,96,96,12,411.6486444179973,,2.0,1.7302201879974746,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Säufer,3.3125,2.46805,6.578125,2.266419,4.206349,2.634503,6,2,0,97,97,71,413.42430787899866,,4.0,1.7297820769999817,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Infarkt,3.109375,2.539324,6.885246,2.129932,4.571429,2.849529,7,2,0,98,98,48,415.199361125,,2.0,2.0759912980029185,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
Würde,6.380952,2.253518,4.65625,2.405145,8.032258,1.792221,5,2,0,99,99,94,417.3205551589999,,2.0,2.436779416999343,194747,001,2023-10-26_14h44.13.415,demo_experiment,2023.2.3,59.13383175872822,2023-10-26 14h44.19.001310 +0200,
