word,kk_valence_mean,kk_valence_sd,kk_arousal_mean,kk_arousal_sd,kk_concreteness_mean,kk_concreteness_sd,number_of_letters,number_of_syllables,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,resp_scale.response,resp_scale.rt,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Mama,6.333333,2.429656,6.171875,2.250606,3.222222,2.660611,4,2,0,66,66,58,232.01124409999466,,5.0,2.84721740000532,530636,001,2023-10-29_12h29.18.065,demo_experiment,2023.2.3,59.99592028477006,2023-10-29 12h29.31.190389 +0100,
Gezänk,3.328125,2.047489,5.0625,2.455153,6.984127,2.105998,6,2,0,67,67,36,234.94577650001156,,3.0,3.6187745000061113,530636,001,2023-10-29_12h29.18.065,demo_experiment,2023.2.3,59.99592028477006,2023-10-29 12h29.31.190389 +0100,
Tasche,5.09375,1.136952,2.412698,1.880588,1.596774,1.151758,6,2,0,68,68,83,238.62898030001088,,5.0,2.265530200005742,530636,001,2023-10-29_12h29.18.065,demo_experiment,2023.2.3,59.99592028477006,2023-10-29 12h29.31.190389 +0100,
Würde,6.380952,2.253518,4.65625,2.405145,8.032258,1.792221,5,2,0,69,69,94,240.99858290000702,,1.0,2.097223499993561,530636,001,2023-10-29_12h29.18.065,demo_experiment,2023.2.3,59.99592028477006,2023-10-29 12h29.31.190389 +0100,
Irrsinn,3.9375,1.934441,5.539683,2.354306,7.419355,1.815673,7,2,0,70,70,50,243.20151919999626,,2.0,2.063508000021102,530636,001,2023-10-29_12h29.18.065,demo_experiment,2023.2.3,59.99592028477006,2023-10-29 12h29.31.190389 +0100,
Sucht,3.238095,2.427758,6.349206,1.952325,7.564516,1.996891,5,1,0,71,71,80,245.36588940001093,,3.0,2.3701872999954503,530636,001,2023-10-29_12h29.18.065,demo_experiment,2023.2.3,59.99592028477006,2023-10-29 12h29.31.190389 +0100,
Stunk,3.53125,2.281525,5.90625,2.314336,6.822581,2.161695,5,1,0,72,72,79,247.82736880000448,,3.0,2.33208929997636,530636,001,2023-10-29_12h29.18.065,demo_experiment,2023.2.3,59.99592028477006,2023-10-29 12h29.31.190389 +0100,
Feind,3.079365,2.384774,7.0,2.12319,6.016129,2.53818,5,1,0,73,73,22,250.21182270001736,,4.0,1.9100694000080694,530636,001,2023-10-29_12h29.18.065,demo_experiment,2023.2.3,59.99592028477006,2023-10-29 12h29.31.190389 +0100,
Meer,6.451613,2.413605,5.428571,2.716225,2.253968,2.078835,4,1,0,74,74,59,252.20014610001817,,4.0,6.131062200001907,530636,001,2023-10-29_12h29.18.065,demo_experiment,2023.2.3,59.99592028477006,2023-10-29 12h29.31.190389 +0100,
Helfer,6.66129,2.475742,4.571429,2.600957,4.714286,2.696644,6,2,0,75,75,44,258.4242559999984,,5.0,3.7472007000178564,530636,001,2023-10-29_12h29.18.065,demo_experiment,2023.2.3,59.99592028477006,2023-10-29 12h29.31.190389 +0100,
Paket,5.484375,1.297032,2.650794,2.056922,1.83871,1.427982,5,2,0,76,76,64,262.25340630000574,,5.0,2.8961332000035327,530636,001,2023-10-29_12h29.18.065,demo_experiment,2023.2.3,59.99592028477006,2023-10-29 12h29.31.190389 +0100,
Zimmer,5.375,0.967733,2.650794,2.041179,2.238095,1.729388,6,2,0,77,77,97,265.1929676000145,,4.0,4.822663400002057,530636,001,2023-10-29_12h29.18.065,demo_experiment,2023.2.3,59.99592028477006,2023-10-29 12h29.31.190389 +0100,
Schal,5.203125,1.544881,2.507937,1.990891,1.634921,1.248245,5,1,0,78,78,72,270.0825797000143,,5.0,2.0789175999816507,530636,001,2023-10-29_12h29.18.065,demo_experiment,2023.2.3,59.99592028477006,2023-10-29 12h29.31.190389 +0100,
Parfüm,6.380952,2.202847,4.952381,2.310066,2.774194,2.228131,6,2,0,79,79,65,272.2438583000039,,5.0,2.1560653999913484,530636,001,2023-10-29_12h29.18.065,demo_experiment,2023.2.3,59.99592028477006,2023-10-29 12h29.31.190389 +0100,
Tragik,4.171875,2.059085,5.09375,2.293668,8.290323,0.964741,6,2,0,80,80,84,274.5142443999939,,2.0,2.024071099993307,530636,001,2023-10-29_12h29.18.065,demo_experiment,2023.2.3,59.99592028477006,2023-10-29 12h29.31.190389 +0100,
Schnur,4.90625,0.683566,2.145161,1.667891,1.790323,1.202962,6,1,0,81,81,74,276.59180009999545,,4.0,3.2009277000033762,530636,001,2023-10-29_12h29.18.065,demo_experiment,2023.2.3,59.99592028477006,2023-10-29 12h29.31.190389 +0100,
Bankrott,3.063492,2.614309,5.1875,2.724813,6.16129,2.920777,8,2,0,82,82,8,279.85838140000124,,2.0,2.3240337999886833,530636,001,2023-10-29_12h29.18.065,demo_experiment,2023.2.3,59.99592028477006,2023-10-29 12h29.31.190389 +0100,
Geheul,3.59375,2.068039,5.31746,2.347445,6.142857,2.381766,6,2,0,83,83,30,282.2866667000053,,4.0,1.8735975000017788,530636,001,2023-10-29_12h29.18.065,demo_experiment,2023.2.3,59.99592028477006,2023-10-29 12h29.31.190389 +0100,
Hölle,3.0,2.71003,6.555556,2.421528,6.774194,2.601509,5,2,0,84,84,46,284.2681390999933,,5.0,4.883784399979049,530636,001,2023-10-29_12h29.18.065,demo_experiment,2023.2.3,59.99592028477006,2023-10-29 12h29.31.190389 +0100,
Tripper,3.142857,2.663112,6.265625,2.463977,4.951613,3.091116,7,2,0,85,85,85,289.20565859999624,,1.0,5.966456499998458,530636,001,2023-10-29_12h29.18.065,demo_experiment,2023.2.3,59.99592028477006,2023-10-29 12h29.31.190389 +0100,
Bohne,5.109375,1.009749,2.492064,1.974621,1.603175,1.085679,5,2,0,86,86,13,295.27555220000795,,5.0,2.45406930000172,530636,001,2023-10-29_12h29.18.065,demo_experiment,2023.2.3,59.99592028477006,2023-10-29 12h29.31.190389 +0100,
Kreide,5.046875,0.764898,2.21875,1.588338,1.451613,0.761307,6,2,0,87,87,52,297.7702666000114,,5.0,5.336109700001543,530636,001,2023-10-29_12h29.18.065,demo_experiment,2023.2.3,59.99592028477006,2023-10-29 12h29.31.190389 +0100,
Pest,2.904762,2.860827,6.84127,2.171712,4.612903,2.932882,4,1,0,88,88,66,303.2031491000089,,3.0,5.178741399984574,530636,001,2023-10-29_12h29.18.065,demo_experiment,2023.2.3,59.99592028477006,2023-10-29 12h29.31.190389 +0100,
Stachel,4.476191,1.56429,4.0625,2.409472,1.873016,1.22464,7,2,0,89,89,76,308.4510780000128,,5.0,1.9331181999878027,530636,001,2023-10-29_12h29.18.065,demo_experiment,2023.2.3,59.99592028477006,2023-10-29 12h29.31.190389 +0100,
Triumph,6.419355,2.243741,6.301587,2.550363,7.387097,1.986469,7,2,0,90,90,86,310.44820360001177,,2.0,2.1827138000226114,530636,001,2023-10-29_12h29.18.065,demo_experiment,2023.2.3,59.99592028477006,2023-10-29 12h29.31.190389 +0100,
Paar,6.492064,2.256696,5.095238,2.374015,4.174603,2.768135,4,1,0,91,91,63,312.7076887000003,,4.0,1.9454311000008602,530636,001,2023-10-29_12h29.18.065,demo_experiment,2023.2.3,59.99592028477006,2023-10-29 12h29.31.190389 +0100,
Advent,6.301587,2.060652,4.079365,2.671846,5.306452,2.928597,6,2,0,92,92,1,314.7220018999942,,5.0,1.8886178999964613,530636,001,2023-10-29_12h29.18.065,demo_experiment,2023.2.3,59.99592028477006,2023-10-29 12h29.31.190389 +0100,
Freibad,6.079365,2.034395,3.703125,2.14313,2.333333,2.047816,7,1,0,93,93,26,316.696443199995,,5.0,3.8253090000071097,530636,001,2023-10-29_12h29.18.065,demo_experiment,2023.2.3,59.99592028477006,2023-10-29 12h29.31.190389 +0100,
Lüge,3.578125,2.24531,6.887097,2.049429,7.442623,2.276874,4,2,0,94,94,57,320.6217493000149,,1.0,2.1400434999959543,530636,001,2023-10-29_12h29.18.065,demo_experiment,2023.2.3,59.99592028477006,2023-10-29 12h29.31.190389 +0100,
Mystik,5.730159,1.638315,4.90625,2.361858,7.887097,1.865167,6,2,0,95,95,60,322.8746414000052,,1.0,2.4701362999912817,530636,001,2023-10-29_12h29.18.065,demo_experiment,2023.2.3,59.99592028477006,2023-10-29 12h29.31.190389 +0100,
Fleiss,6.460318,1.941278,4.238095,2.204938,7.725807,1.651322,5,1,0,96,96,24,325.43621090002125,,2.0,2.116184299986344,530636,001,2023-10-29_12h29.18.065,demo_experiment,2023.2.3,59.99592028477006,2023-10-29 12h29.31.190389 +0100,
Zug,5.269841,1.050443,2.16129,1.601163,1.571429,1.102991,3,1,0,97,97,99,327.58925580000505,,5.0,2.8030463000177406,530636,001,2023-10-29_12h29.18.065,demo_experiment,2023.2.3,59.99592028477006,2023-10-29 12h29.31.190389 +0100,
Anzahl,5.126984,0.729385,2.33871,1.983072,6.770492,2.30502,6,2,0,98,98,5,330.44251740002073,,2.0,2.306858399999328,530636,001,2023-10-29_12h29.18.065,demo_experiment,2023.2.3,59.99592028477006,2023-10-29 12h29.31.190389 +0100,
Härte,4.59375,1.874802,4.15625,2.324601,6.483871,2.494203,5,2,0,99,99,42,332.84175330001744,,2.0,3.8784533999860287,530636,001,2023-10-29_12h29.18.065,demo_experiment,2023.2.3,59.99592028477006,2023-10-29 12h29.31.190389 +0100,
