word,kk_valence_mean,kk_valence_sd,kk_arousal_mean,kk_arousal_sd,kk_concreteness_mean,kk_concreteness_sd,number_of_letters,number_of_syllables,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,resp_scale.response,resp_scale.rt,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Gebäck,6.0625,1.717094,3.234375,2.180303,2.0,1.305725,6,2,0,21,21,28,248.57322715991177,,5.0,2.983383352868259,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Mystik,5.730159,1.638315,4.90625,2.361858,7.887097,1.865167,6,2,0,22,22,60,251.59360883105546,,1.0,2.666058950126171,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Hölle,3.0,2.71003,6.555556,2.421528,6.774194,2.601509,5,2,0,23,23,46,254.2989357819315,,1.0,2.3318810740020126,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Album,5.328125,1.2731,2.714286,1.852884,2.741936,2.126611,5,2,0,24,24,2,256.67318793805316,,5.0,3.7433547521941364,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Anreiz,6.112903,1.934203,4.84375,2.338218,7.285714,2.090135,6,2,0,25,25,4,260.4548604360316,,1.0,8.029344690963626,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Lager,5.171875,1.1893,2.33871,2.032067,3.096774,2.434113,5,2,0,26,26,54,268.5292938731145,,5.0,8.315856748027727,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Bad,6.063492,1.785904,3.904762,2.786571,1.774194,1.31098,3,1,0,27,27,6,276.8837627840694,,5.0,9.63256669510156,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Faden,5.0625,0.61399,2.114754,1.761613,1.698413,1.041632,5,2,0,28,28,21,286.55830516899005,,2.0,5.526065799873322,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Säufer,3.3125,2.46805,6.578125,2.266419,4.206349,2.634503,6,2,0,29,29,71,292.12135352101177,,5.0,5.491308259079233,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Anzahl,5.126984,0.729385,2.33871,1.983072,6.770492,2.30502,6,2,0,30,30,5,297.6518799669575,,2.0,7.899645213969052,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Opfer,3.0,2.469165,6.428571,2.298066,4.968254,2.614897,5,2,0,31,31,61,305.5918796490878,,2.0,1.8614765119273216,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Tänzer,5.904762,2.005752,5.52381,2.638775,3.31746,2.263493,6,2,0,32,32,82,307.4917318241205,,4.0,3.255721610970795,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Denkmal,5.703125,1.465797,3.3125,2.046096,1.936508,1.63503,7,1,0,33,33,19,310.78674037894234,,4.0,5.809739463031292,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Gedicht,6.333333,2.032002,4.634921,2.522809,3.777778,2.523723,7,2,0,34,34,29,316.6414615099784,,2.0,3.546907315030694,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Sucht,3.238095,2.427758,6.349206,1.952325,7.564516,1.996891,5,1,0,35,35,80,320.23025203007273,,2.0,4.7894023549743,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Picknick,6.258065,2.209781,4.671875,2.26817,3.301587,2.387028,8,2,0,36,36,68,325.06053252797574,,2.0,4.888206482166424,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Tragik,4.171875,2.059085,5.09375,2.293668,8.290323,0.964741,6,2,0,37,37,84,329.9873623449821,,2.0,7.3659557569772005,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Geheul,3.59375,2.068039,5.31746,2.347445,6.142857,2.381766,6,2,0,38,38,30,337.39053940796293,,2.0,2.011105434037745,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Geilheit,4.890625,2.19029,7.03125,1.708696,7.774194,1.731287,8,2,0,39,39,32,339.4413530670572,,2.0,7.467045316938311,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Wissen,6.15873,2.201219,4.68254,2.752274,7.870968,1.56272,6,2,0,40,40,91,346.94763806206174,,1.0,4.31856279191561,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Fleiss,6.460318,1.941278,4.238095,2.204938,7.725807,1.651322,5,1,0,41,41,24,351.3064532170538,,1.0,4.131825197022408,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Schale,5.15873,0.936816,2.672131,1.989316,1.854839,1.597609,6,2,0,42,42,73,355.4740872520488,,5.0,3.1983080410864204,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Geier,4.25,1.885618,3.83871,2.334303,1.666667,1.295152,5,2,0,43,43,31,358.7090924899094,,5.0,20.91178284212947,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Bündel,5.03125,0.835117,2.741936,2.087712,3.174603,2.317811,6,2,0,44,44,15,379.6606140269432,,5.0,3.8624837279785424,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Fluch,3.253968,2.257377,5.68254,2.428496,7.52381,1.82153,5,1,0,45,45,25,383.56149255111814,,2.0,4.790882763918489,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Stunk,3.53125,2.281525,5.90625,2.314336,6.822581,2.161695,5,1,0,46,46,79,388.3901425509248,,4.0,5.608179258881137,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Wunsch,6.322581,2.046782,5.3125,2.455153,7.919355,1.518178,6,1,0,47,47,93,394.03469733311795,,1.0,4.453939032973722,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Freibad,6.079365,2.034395,3.703125,2.14313,2.333333,2.047816,7,1,0,48,48,26,398.5258257430978,,5.0,4.981387036154047,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Butter,4.936508,0.948224,2.306452,1.825042,1.693548,1.064921,6,2,0,49,49,16,403.5463205371052,,5.0,3.3778389510698617,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Kotze,2.825397,2.636834,6.419355,2.329767,1.952381,1.507279,5,2,0,50,50,51,406.96225234190933,,5.0,24.17968231602572,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Abfahrt,5.046875,0.966579,2.096774,1.467793,5.412698,2.60666,7,2,0,51,51,0,431.17945878813043,,5.0,9.791012821020558,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Stress,3.515625,2.316211,5.777778,2.574343,7.349206,2.033262,6,1,0,52,52,78,441.0097673109267,,5.0,3.9181864720303565,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Infarkt,3.109375,2.539324,6.885246,2.129932,4.571429,2.849529,7,2,0,53,53,48,444.9701712289825,,5.0,3.837686193874106,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Geisel,2.857143,2.64488,6.460318,2.298845,4.0,2.61145,6,2,0,54,54,33,448.8441895279102,,5.0,17.868661483051255,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Lüge,3.578125,2.24531,6.887097,2.049429,7.442623,2.276874,4,2,0,55,55,57,466.75384500599466,,5.0,8.007043414982036,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Anhang,5.015625,0.983873,2.33871,1.889952,6.016129,2.790452,6,2,0,56,56,3,474.799038392026,,5.0,1.9131063530221581,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Tugend,6.225807,2.1533,4.603175,2.366021,7.548387,2.013702,6,2,0,57,57,87,476.75039649312384,,1.0,2.9786918689496815,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Zeitung,5.5625,1.592393,2.419355,1.625094,1.380952,0.705476,7,2,0,58,58,95,479.77189749106765,,5.0,5.691990535939112,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Bonbon,5.984127,1.755104,3.3125,2.069238,1.741936,1.213794,6,2,0,59,59,14,485.5063991600182,,5.0,7.359354075975716,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Bohne,5.109375,1.009749,2.492064,1.974621,1.603175,1.085679,5,2,0,60,60,13,492.9056446289178,,5.0,2.8986953699495643,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Tasche,5.09375,1.136952,2.412698,1.880588,1.596774,1.151758,6,2,0,61,61,83,495.8403446469456,,5.0,2.908155740937218,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Dampf,5.015625,0.604013,2.40625,1.55041,3.322581,2.487834,5,1,0,62,62,18,498.78592330310494,,5.0,7.076772384811193,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Zug,5.269841,1.050443,2.16129,1.601163,1.571429,1.102991,3,1,0,63,63,99,505.90315509797074,,5.0,1.4911344780120999,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Produkt,5.140625,0.870453,2.253968,1.645799,4.380952,2.942616,7,2,0,64,64,69,507.4329542659689,,5.0,1.2393471121322364,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Felsen,5.390625,1.304658,3.274194,2.166582,1.258065,0.541264,6,2,0,65,65,23,508.70881127309985,,5.0,2.223827889189124,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Inhalt,5.140625,0.989904,2.131148,1.687952,6.571429,2.353544,6,2,0,66,66,49,510.969969216967,,1.0,4.124124258058146,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Advent,6.301587,2.060652,4.079365,2.671846,5.306452,2.928597,6,2,0,67,67,1,515.1349405469373,,1.0,2.6976740770041943,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Zelt,5.734375,1.555759,3.269841,2.208534,1.460318,0.839074,4,1,0,68,68,96,517.8723751199432,,5.0,6.90426495205611,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Tango,6.25,2.130653,4.796875,2.495581,3.774194,2.418639,5,2,0,69,69,81,524.8194847078994,,5.0,4.397307057864964,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Bahn,5.125,1.18857,2.806452,2.481662,1.612903,1.07665,4,1,0,70,70,7,529.2563830590807,,5.0,5.451286440948024,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Parfüm,6.380952,2.202847,4.952381,2.310066,2.774194,2.228131,6,2,0,71,71,65,534.7439479040913,,5.0,1.6237542191520333,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Bankrott,3.063492,2.614309,5.1875,2.724813,6.16129,2.920777,8,2,0,72,72,8,536.4044500431046,,5.0,8.496907691005617,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Hymne,5.765625,1.941544,4.1875,2.435681,5.129032,2.748972,5,2,0,73,73,47,544.9383856889326,,5.0,2.4127638109494,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Gezänk,3.328125,2.047489,5.0625,2.455153,6.984127,2.105998,6,2,0,74,74,36,547.3878252119757,,1.0,6.208364940946922,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Stachel,4.476191,1.56429,4.0625,2.409472,1.873016,1.22464,7,2,0,75,75,76,553.6372144920751,,5.0,28.88315025391057,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Dach,5.171875,1.120582,2.42623,1.765021,1.580645,1.0643,4,1,0,76,76,17,582.5615213729907,,5.0,1.4714011438190937,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Gift,3.390625,2.32732,6.52381,2.284994,4.190476,2.717074,4,1,0,77,77,37,584.0726587409154,,5.0,3.7484086379408836,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Lampe,5.365079,0.97222,2.274194,1.917729,1.285714,0.633184,5,2,0,78,78,55,587.8617277380545,,5.0,3.5041307751089334,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Feind,3.079365,2.384774,7.0,2.12319,6.016129,2.53818,5,1,0,79,79,22,591.4013753619511,,5.0,7.072436209069565,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Wohl,6.193548,1.982205,4.765625,2.355286,7.564516,2.093088,4,1,0,80,80,92,598.5135440819431,,1.0,5.5590473881457,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Vortrag,5.28125,1.147375,2.725807,2.073797,4.888889,2.609605,7,2,0,81,81,90,604.111885878956,,4.0,8.090006000129506,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Phobie,3.412698,2.460232,6.15625,2.365216,8.0,1.471032,6,2,0,82,82,67,612.2406801730394,,4.0,2.795907916035503,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Glaube,5.952381,2.239157,4.564516,2.287679,8.048387,1.768832,6,2,0,83,83,38,615.075444658054,,1.0,9.0424596760422,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Harem,4.953125,2.058121,5.140625,2.474423,4.190476,2.614211,5,2,0,84,84,41,624.1548596590292,,5.0,4.897908254992217,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Handlung,5.112903,0.9427,3.0,1.909231,6.612903,2.397778,8,2,0,85,85,40,629.089558775071,,5.0,3.5653661659453064,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Gunst,6.174603,1.631739,3.609375,2.272103,7.435484,1.770625,5,1,0,86,86,39,632.6922427890822,,1.0,6.484219458885491,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Bestand,4.984375,0.845008,2.190476,1.664207,6.725807,2.416944,7,2,0,87,87,11,639.2142547660042,,3.0,6.610723238904029,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Triumph,6.419355,2.243741,6.301587,2.550363,7.387097,1.986469,7,2,0,88,88,86,645.8857441260479,,1.0,28.55663918890059,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Becken,5.421875,1.44535,2.714286,2.01949,2.274194,1.738375,6,2,0,89,89,9,674.4813650951255,,5.0,7.496249415911734,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Ordner,5.171875,1.032099,2.196721,1.777823,2.380952,2.330918,6,2,0,90,90,62,682.0176500959788,,5.0,1.4934012920130044,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Urne,3.5625,2.114763,4.809524,2.558081,2.0,1.45912,4,2,0,91,91,89,683.5466679709498,,5.0,1.2639040120411664,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Schal,5.203125,1.544881,2.507937,1.990891,1.634921,1.248245,5,1,0,92,92,72,684.8511744940188,,5.0,2.575974040897563,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Zufuhr,5.015625,0.577135,2.065574,1.681952,5.693548,2.460099,6,2,0,93,93,98,687.4643269579392,,5.0,2.1601622691377997,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Reptil,4.75,1.414214,3.640625,2.228012,2.241936,1.585648,6,2,0,94,94,70,689.666466146009,,5.0,3.195359137142077,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Schnur,4.90625,0.683566,2.145161,1.667891,1.790323,1.202962,6,1,0,95,95,74,692.9073390220292,,5.0,7.486748713068664,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Stapel,4.96875,0.616409,1.918033,1.68617,2.984127,2.239615,6,2,0,96,96,77,700.4329566129018,,5.0,3.7618396359030157,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Liebchen,6.206349,1.667127,5.09375,2.334821,6.428571,2.029733,8,2,0,97,97,56,704.2334683081135,,1.0,5.088519684970379,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Freund,6.9375,2.587362,7.111111,2.215132,4.730159,2.846653,6,1,0,98,98,27,709.3603274819907,,5.0,3.8897868369240314,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
Tripper,3.142857,2.663112,6.265625,2.463977,4.951613,3.091116,7,2,0,99,99,85,713.2880508170929,,5.0,2.3738324630539864,275162,001,2023-10-26_14h27.28.987,demo_experiment,2023.2.3,59.97776557725622,2023-10-26 14h27.33.393704 +0200,
