word,kk_valence_mean,kk_valence_sd,kk_arousal_mean,kk_arousal_sd,kk_concreteness_mean,kk_concreteness_sd,number_of_letters,number_of_syllables,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,resp_scale.response,resp_scale.rt,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Opfer,3.0,2.469165,6.428571,2.298066,4.968254,2.614897,5,2,0,31,31,61,148.48570439999457,,3.0,2.244260099949315,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Picknick,6.258065,2.209781,4.671875,2.26817,3.301587,2.387028,8,2,0,32,32,68,150.75822349998634,,4.0,2.9023411000380293,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Reptil,4.75,1.414214,3.640625,2.228012,2.241936,1.585648,6,2,0,33,33,70,153.69156760000624,,3.0,2.6970065999776125,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Bankrott,3.063492,2.614309,5.1875,2.724813,6.16129,2.920777,8,2,0,34,34,8,156.42379440006334,,3.0,3.8088760999962687,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Mystik,5.730159,1.638315,4.90625,2.361858,7.887097,1.865167,6,2,0,35,35,60,160.2564534000121,,2.0,2.095265800016932,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Vortrag,5.28125,1.147375,2.725807,2.073797,4.888889,2.609605,7,2,0,36,36,90,162.37019319995306,,3.0,2.0621522000292316,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Handlung,5.112903,0.9427,3.0,1.909231,6.612903,2.397778,8,2,0,37,37,40,164.4636593000032,,3.0,4.274662300013006,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Lager,5.171875,1.1893,2.33871,2.032067,3.096774,2.434113,5,2,0,38,38,54,168.76593270001467,,3.0,2.3155765999108553,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Bad,6.063492,1.785904,3.904762,2.786571,1.774194,1.31098,3,1,0,39,39,6,171.12342449999414,,4.0,1.9136947999941185,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Meer,6.451613,2.413605,5.428571,2.716225,2.253968,2.078835,4,1,0,40,40,59,173.05619889998343,,5.0,2.501335599925369,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Wunsch,6.322581,2.046782,5.3125,2.455153,7.919355,1.518178,6,1,0,41,41,93,175.57636830001138,,3.0,3.1215207999339327,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Phobie,3.412698,2.460232,6.15625,2.365216,8.0,1.471032,6,2,0,42,42,67,178.72479110001586,,2.0,4.2869377998868,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Liebchen,6.206349,1.667127,5.09375,2.334821,6.428571,2.029733,8,2,0,43,43,56,183.0382329999702,,3.0,4.120786100043915,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Paar,6.492064,2.256696,5.095238,2.374015,4.174603,2.768135,4,1,0,44,44,63,187.19139859999996,,4.0,2.1365678999572992,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Advent,6.301587,2.060652,4.079365,2.671846,5.306452,2.928597,6,2,0,45,45,1,189.35510929999873,,4.0,2.2881161000113934,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Wissen,6.15873,2.201219,4.68254,2.752274,7.870968,1.56272,6,2,0,46,46,91,191.67415640002582,,1.0,2.496414100052789,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Schale,5.15873,0.936816,2.672131,1.989316,1.854839,1.597609,6,2,0,47,47,73,194.20661530003417,,5.0,4.961082500056364,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Tugend,6.225807,2.1533,4.603175,2.366021,7.548387,2.013702,6,2,0,48,48,87,199.18267440004274,,2.0,3.72977760003414,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Beruf,5.671875,1.533278,2.90625,2.201866,5.904762,2.698353,5,2,0,49,49,10,202.9418738000095,,2.0,1.7298039000015706,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Sucht,3.238095,2.427758,6.349206,1.952325,7.564516,1.996891,5,1,0,50,50,80,204.70667200000025,,3.0,3.5859604000579566,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Ordner,5.171875,1.032099,2.196721,1.777823,2.380952,2.330918,6,2,0,51,51,62,208.30714659998193,,4.0,3.487752699991688,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Faden,5.0625,0.61399,2.114754,1.761613,1.698413,1.041632,5,2,0,52,52,21,211.8230985000264,,3.0,2.6489130998961627,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Dach,5.171875,1.120582,2.42623,1.765021,1.580645,1.0643,4,1,0,53,53,17,214.49128860002384,,4.0,3.1176505000330508,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Bündel,5.03125,0.835117,2.741936,2.087712,3.174603,2.317811,6,2,0,54,54,15,217.63853800005745,,4.0,2.4456844999222085,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Inhalt,5.140625,0.989904,2.131148,1.687952,6.571429,2.353544,6,2,0,55,55,49,220.12332130002324,,2.0,3.5740894000045955,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Bonbon,5.984127,1.755104,3.3125,2.069238,1.741936,1.213794,6,2,0,56,56,14,223.7243560999632,,5.0,2.207132100011222,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Härte,4.59375,1.874802,4.15625,2.324601,6.483871,2.494203,5,2,0,57,57,42,225.95817160001025,,3.0,1.8665750999934971,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Denkmal,5.703125,1.465797,3.3125,2.046096,1.936508,1.63503,7,1,0,58,58,19,227.8461722000502,,4.0,1.72831999999471,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Pest,2.904762,2.860827,6.84127,2.171712,4.612903,2.932882,4,1,0,59,59,66,229.60658420005348,,3.0,5.2158395000733435,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Gift,3.390625,2.32732,6.52381,2.284994,4.190476,2.717074,4,1,0,60,60,37,234.84206990001258,,3.0,3.092178300023079,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Felsen,5.390625,1.304658,3.274194,2.166582,1.258065,0.541264,6,2,0,61,61,23,237.97327109996695,,5.0,3.5013262999709696,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Dampf,5.015625,0.604013,2.40625,1.55041,3.322581,2.487834,5,1,0,62,62,18,241.49013950000517,,5.0,2.85308609995991,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Irrsinn,3.9375,1.934441,5.539683,2.354306,7.419355,1.815673,7,2,0,63,63,50,244.37311090005096,,2.0,3.0691917999647558,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Harem,4.953125,2.058121,5.140625,2.474423,4.190476,2.614211,5,2,0,64,64,41,247.46879459999036,,3.0,2.1392499998910353,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Tango,6.25,2.130653,4.796875,2.495581,3.774194,2.418639,5,2,0,65,65,81,249.63824560004286,,5.0,4.4257288000080734,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Gedicht,6.333333,2.032002,4.634921,2.522809,3.777778,2.523723,7,2,0,66,66,29,254.09129440004472,,3.0,2.7259957999922335,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Becken,5.421875,1.44535,2.714286,2.01949,2.274194,1.738375,6,2,0,67,67,9,256.84277730004396,,5.0,2.742986000026576,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Zeitung,5.5625,1.592393,2.419355,1.625094,1.380952,0.705476,7,2,0,68,68,95,259.6233033000026,,5.0,1.873010899988003,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Getier,4.380952,1.790914,4.546875,2.672195,4.015873,2.808352,6,2,0,69,69,35,261.5081709000515,,3.0,4.4611312000779435,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Urin,3.671875,1.782229,6.31746,2.220327,2.222222,1.72687,4,2,0,70,70,88,266.00652519997675,,4.0,6.621833999990486,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Hengst,5.453125,1.413424,4.285714,2.445724,2.209677,1.784607,6,1,0,71,71,45,272.64241760002915,,4.0,11.58497119997628,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Zufuhr,5.015625,0.577135,2.065574,1.681952,5.693548,2.460099,6,2,0,72,72,98,284.26261820003856,,3.0,3.6701205000281334,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Hast,3.84375,2.001735,5.539683,2.551568,7.412698,1.914587,4,1,0,73,73,43,287.96072910004295,,3.0,10.42834799992852,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Lüge,3.578125,2.24531,6.887097,2.049429,7.442623,2.276874,4,2,0,74,74,57,298.416551399976,,2.0,6.134486999944784,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Album,5.328125,1.2731,2.714286,1.852884,2.741936,2.126611,5,2,0,75,75,2,304.5796524999896,,4.0,6.768500400008634,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Gebäck,6.0625,1.717094,3.234375,2.180303,2.0,1.305725,6,2,0,76,76,28,311.3758189000655,,3.0,2.285974200000055,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Butter,4.936508,0.948224,2.306452,1.825042,1.693548,1.064921,6,2,0,77,77,16,313.69153259997256,,5.0,3.8535430999472737,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Lampe,5.365079,0.97222,2.274194,1.917729,1.285714,0.633184,5,2,0,78,78,55,317.5745283999713,,5.0,1.4804857999552041,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Kreide,5.046875,0.764898,2.21875,1.588338,1.451613,0.761307,6,2,0,79,79,52,319.0899594000075,,4.0,2.3808227999834344,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Anzahl,5.126984,0.729385,2.33871,1.983072,6.770492,2.30502,6,2,0,80,80,5,321.4897888000123,,3.0,2.5358249000273645,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Glaube,5.952381,2.239157,4.564516,2.287679,8.048387,1.768832,6,2,0,81,81,38,324.05646250001155,,2.0,2.3937168000265956,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Schnur,4.90625,0.683566,2.145161,1.667891,1.790323,1.202962,6,1,0,82,82,74,326.4732090999605,,5.0,2.5691548000322655,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Triumph,6.419355,2.243741,6.301587,2.550363,7.387097,1.986469,7,2,0,83,83,86,329.07301319995895,,1.0,11.596245000022464,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Fleiss,6.460318,1.941278,4.238095,2.204938,7.725807,1.651322,5,1,0,84,84,24,340.6819690000266,,2.0,2.715342100011185,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Stunk,3.53125,2.281525,5.90625,2.314336,6.822581,2.161695,5,1,0,85,85,79,343.42440390004776,,2.0,11.885165399988182,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Gunst,6.174603,1.631739,3.609375,2.272103,7.435484,1.770625,5,1,0,86,86,39,355.35446659999434,,2.0,4.419325899914838,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Freund,6.9375,2.587362,7.111111,2.215132,4.730159,2.846653,6,1,0,87,87,27,359.7999460999854,,3.0,2.1645784999709576,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Stachel,4.476191,1.56429,4.0625,2.409472,1.873016,1.22464,7,2,0,88,88,76,362.0065615000203,,4.0,4.46390140010044,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Gezänk,3.328125,2.047489,5.0625,2.455153,6.984127,2.105998,6,2,0,89,89,36,366.48970559996087,,2.0,11.957973300013691,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Bestand,4.984375,0.845008,2.190476,1.664207,6.725807,2.416944,7,2,0,90,90,11,378.48942600004375,,2.0,2.6576223000884056,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Produkt,5.140625,0.870453,2.253968,1.645799,4.380952,2.942616,7,2,0,91,91,69,381.17558909999207,,2.0,2.1488478999817744,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Tasche,5.09375,1.136952,2.412698,1.880588,1.596774,1.151758,6,2,0,92,92,83,383.3485907999566,,4.0,5.5720408000051975,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Geisel,2.857143,2.64488,6.460318,2.298845,4.0,2.61145,6,2,0,93,93,33,388.9566198999528,,3.0,3.3597997999750078,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Parfüm,6.380952,2.202847,4.952381,2.310066,2.774194,2.228131,6,2,0,94,94,65,392.3327711999882,,3.0,2.4671824000542983,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Säufer,3.3125,2.46805,6.578125,2.266419,4.206349,2.634503,6,2,0,95,95,71,394.82563179999124,,4.0,7.610329500050284,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Wohl,6.193548,1.982205,4.765625,2.355286,7.564516,2.093088,4,1,0,96,96,92,402.4607903000433,,1.0,2.637752700014971,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Würde,6.380952,2.253518,4.65625,2.405145,8.032258,1.792221,5,2,0,97,97,94,405.1254349000519,,1.0,1.5674329000758007,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Zelt,5.734375,1.555759,3.269841,2.208534,1.460318,0.839074,4,1,0,98,98,96,406.7230482000159,,5.0,3.298356299987063,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
Schal,5.203125,1.544881,2.507937,1.990891,1.634921,1.248245,5,1,0,99,99,72,410.0415539999958,,5.0,2.1659972000634298,694776,001,2023-10-30_23h01.30.207,demo_experiment,2023.2.3,59.542841966634725,2023-10-30 23h02.39.374841 +0100,
